"time","consumption_rate","investment_rate","profit_mass","profit_rate","profit_share","saving_rate","utilization_rate","wage_mass","wage_share"
13,0.1462238292971045,0.1333967342172613,0.2475528258147577,0.08251760860491923,0.2951056516295154,0.1333967342172613,0.8388616905430974,0.5913088647283398,0.7048943483704846
13.2,0.1479444634496101,0.1334737279422046,0.245241352623301,0.08174711754110034,0.290482705246602,0.1334737279422046,0.844254574175444,0.599013221552143,0.709517294753398
13.4,0.1502579978520552,0.1336009694437667,0.2422163962751008,0.08073879875836695,0.2844327925502015,0.1336009694437667,0.8515769018874656,0.6093605056123648,0.7155672074497985
13.6,0.1531817897968846,0.1337995276668904,0.2385256621387896,0.07950855404626318,0.277051324277579,0.1337995276668904,0.8609439523913252,0.6224182902525356,0.7229486757224211
13.8,0.1567384014250867,0.1340957021240185,0.2342273552964345,0.0780757850988115,0.2684547105928689,0.1340957021240185,0.8725023106473156,0.6382749553508812,0.7315452894071311
14,0.1609560075484602,0.1345209354106612,0.2293892626146236,0.07646308753820788,0.2587785252292474,0.1345209354106612,0.886430828877364,0.6570415662627405,0.7412214747707526
14.2,0.1658686677098696,0.1351116243628258,0.2240876837050858,0.07469589456836193,0.2481753674101716,0.1351116243628258,0.9029408762180861,0.6788531925130002,0.7518246325898283
14.4,0.1715162746241985,0.1359087541630091,0.2184062276342341,0.07280207587807803,0.2368124552684678,0.1359087541630091,0.9222750863616229,0.7038688587273888,0.7631875447315322
14.6,0.177943890480481,0.1369572371654184,0.2124344943582429,0.07081149811941431,0.2248689887164856,0.1369572371654184,0.944703382937698,0.732268888579455,0.7751310112835145
14.8,0.1852000396101859,0.138304777455284,0.2062666616782152,0.06875555389273838,0.2125333233564304,0.138304777455284,0.9705144511964098,0.7642477895181946,0.7874666766435696
15,0.1933333333333333,0.14,0.2,0.06666666666666667,0.2,0.14,0.9999999999999998,0.7999999999999997,0.7999999999999999
15.2,0.2023865642132404,0.1420894813261844,0.1937333383217848,0.06457777944059495,0.1874666766435697,0.1420894813261844,1.033428136618274,0.8396947982964896,0.8125333233564302
15.4,0.2123871554224031,0.1446132110786748,0.1875655056417573,0.0625218352139191,0.1751310112835145,0.1446132110786748,1.071001099503234,0.8834355938614765,0.8248689887164855
15.6,0.2233326808639418,0.1475979410461939,0.1815937723657661,0.06053125745525535,0.1631875447315323,0.1475979410461939,1.112791865730407,0.9311980933646409,0.8368124552684677
15.8,0.2351702880390953,0.1510479281010164,0.1759123162949142,0.05863743876497141,0.1518246325898285,0.1510479281010164,1.158654648420335,0.9827423321254208,0.8481753674101715
16,0.2477696265694057,0.15493290778271,0.1706107373853765,0.05687024579512549,0.1412214747707527,0.15493290778271,1.208107603056347,1.037496865670971,0.8587785252292472
16.2,0.2608908446222296,0.1591739747534029,0.1657726447035656,0.05525754823452188,0.1315452894071312,0.1591739747534029,1.260194458126897,1.094421813423332,0.8684547105928688
16.4,0.2741528861718693,0.1636296191768613,0.1614743378612106,0.0538247792870702,0.1229486757224212,0.1636296191768613,1.313347516046192,1.151873178184981,0.8770513242775788
16.6,0.2870126642465989,0.1680864571699422,0.1577836037248992,0.05259453457496641,0.1155672074497984,0.1680864571699422,1.365297364249623,1.207513760524724,0.8844327925502016
16.8,0.2987710886044296,0.1722615086523839,0.1547586473766992,0.05158621579223307,0.109517294753398,0.1722615086523839,1.41309779177044,1.258339144393741,0.890482705246602
17,0.3086232805997626,0.175823455738539,0.1524471741852424,0.05081572472841414,0.1048943483704847,0.175823455738539,1.453340209014905,1.300893034829662,0.8951056516295153
17.2,0.3157618299066789,0.1784366806638811,0.1508856374635656,0.0502952124878552,0.1017712749271312,0.1784366806638811,1.48259553171168,1.331709894248114,0.8982287250728689
17.4,0.3195207440150832,0.1798227941717746,0.1500986635785865,0.05003288785952884,0.1001973271571729,0.1798227941717746,1.498030614560574,1.347931950981987,0.8998026728428271
17.6,0.3195207440150832,0.1798227941717746,0.1500986635785865,0.05003288785952884,0.1001973271571729,0.1798227941717746,1.498030614560574,1.347931950981987,0.8998026728428271
17.8,0.3157618299066788,0.178436680663881,0.1508856374635655,0.05029521248785517,0.1017712749271311,0.178436680663881,1.482595531711679,1.331709894248114,0.8982287250728689
18,0.3086232805997626,0.1758234557385389,0.1524471741852423,0.05081572472841411,0.1048943483704846,0.1758234557385389,1.453340209014905,1.300893034829662,0.8951056516295154
18.2,0.2987710886044292,0.1722615086523837,0.154758647376699,0.05158621579223299,0.109517294753398,0.1722615086523837,1.413097791770439,1.25833914439374,0.890482705246602
18.4,0.2870126642465988,0.1680864571699421,0.1577836037248991,0.05259453457496637,0.1155672074497984,0.1680864571699421,1.365297364249623,1.207513760524723,0.8844327925502016
18.6,0.274152886171869,0.1636296191768611,0.1614743378612104,0.05382477928707012,0.1229486757224211,0.1636296191768611,1.31334751604619,1.15187317818498,0.8770513242775788
18.8,0.2608908446222297,0.1591739747534029,0.1657726447035656,0.05525754823452187,0.1315452894071312,0.1591739747534029,1.260194458126898,1.094421813423332,0.8684547105928688
19,0.2477696265694056,0.1549329077827099,0.1706107373853764,0.05687024579512544,0.1412214747707527,0.1549329077827099,1.208107603056347,1.03749686567097,0.8587785252292474
19.2,0.2351702880390954,0.1510479281010164,0.1759123162949142,0.05863743876497138,0.1518246325898284,0.1510479281010164,1.158654648420335,0.9827423321254211,0.8481753674101716
19.4,0.2233326808639421,0.147597941046194,0.181593772365766,0.06053125745525534,0.163187544731532,0.147597941046194,1.112791865730408,0.9311980933646423,0.8368124552684679
19.6,0.2123871554224031,0.1446132110786748,0.1875655056417574,0.06252183521391913,0.1751310112835146,0.1446132110786748,1.071001099503234,0.8834355938614764,0.8248689887164854
19.8,0.2023865642132404,0.1420894813261843,0.1937333383217847,0.0645777794405949,0.1874666766435696,0.1420894813261843,1.033428136618274,0.8396947982964895,0.8125333233564304
20,0.1933333333333333,0.14,0.2,0.06666666666666665,0.2,0.14,1,0.8,0.8
20.2,0.185200039610186,0.1383047774552841,0.2062666616782151,0.06875555389273838,0.2125333233564303,0.1383047774552841,0.9705144511964101,0.7642477895181949,0.7874666766435696
20.4,0.177943890480481,0.1369572371654184,0.2124344943582428,0.07081149811941426,0.2248689887164853,0.1369572371654184,0.9447033829376984,0.7322688885794556,0.7751310112835147
20.6,0.1715162746241983,0.135908754163009,0.2184062276342339,0.07280207587807798,0.2368124552684679,0.135908754163009,0.9222750863616218,0.7038688587273879,0.7631875447315322
20.8,0.1658686677098696,0.1351116243628258,0.2240876837050857,0.07469589456836191,0.2481753674101715,0.1351116243628258,0.9029408762180861,0.6788531925130004,0.7518246325898285
21,0.1609560075484604,0.1345209354106612,0.2293892626146237,0.07646308753820789,0.2587785252292473,0.1345209354106612,0.8864308288773648,0.6570415662627411,0.7412214747707527
21.2,0.1567384014250867,0.1340957021240184,0.2342273552964344,0.07807578509881147,0.2684547105928688,0.1340957021240184,0.8725023106473155,0.6382749553508812,0.7315452894071313
21.4,0.1531817897968846,0.1337995276668904,0.2385256621387894,0.07950855404626311,0.2770513242775788,0.1337995276668904,0.8609439523913249,0.6224182902525356,0.7229486757224212
21.6,0.150257997852055,0.1336009694437666,0.2422163962751007,0.0807387987583669,0.2844327925502016,0.1336009694437666,0.851576901887465,0.6093605056123643,0.7155672074497984
21.8,0.1479444634496101,0.1334737279422047,0.2452413526233011,0.08174711754110035,0.290482705246602,0.1334737279422047,0.8442545741754444,0.5990132215521433,0.7095172947533981
22,0.1462238292971045,0.1333967342172613,0.2475528258147576,0.0825176086049192,0.2951056516295154,0.1333967342172613,0.8388616905430974,0.5913088647283398,0.7048943483704846
22.2,0.1450835188124362,0.1333541830728825,0.2491143625364344,0.08303812084547812,0.2982287250728688,0.1333541830728825,0.8353131056559561,0.5861987431195217,0.7017712749271312
22.4,0.1445153697250397,0.1333355402882781,0.2499013364214135,0.08330044547380452,0.2998026728428271,0.1333355402882781,0.8335527300399533,0.5836513936185398,0.7001973271571729
22.6,0.1445153697250396,0.133335540288278,0.2499013364214135,0.08330044547380448,0.2998026728428272,0.133335540288278,0.8335527300399529,0.5836513936185395,0.7001973271571729
22.8,0.1450835188124362,0.1333541830728825,0.2491143625364344,0.08303812084547814,0.2982287250728689,0.1333541830728825,0.8353131056559561,0.5861987431195217,0.7017712749271311
23,0.1462238292971045,0.1333967342172613,0.2475528258147577,0.08251760860491923,0.2951056516295154,0.1333967342172613,0.8388616905430974,0.5913088647283398,0.7048943483704846
