"time","H_stock","der(H_stock)","X_center","X_continuous_level","X_cycle_time","X_phase","X_step_index","X_step_progress","X_triangle","X_within_step","consumption_rate","hoard_propensity","hoarding_flow","investment_rate","profit_mass","profit_rate","profit_share","saving_rate","utilization_rate","wage_mass","wage_share"
23.68,0.09168401081457599,-0.001304362590148474,2,0.6314666666666666,300,23.68,0,0.9327257291826228,0.1578666666666667,0.6314666666666666,0.1587815860179057,-0.0711335912641545,-0.001304362590148474,0.1375913850987171,0.2433974688186511,0.08113248960621704,0.2737513117358175,0.1375913850987171,0.8891189133498685,0.6457214445312174,0.7262486882641825
23.72,0.09163358218395629,-0.001209501687305839,2,0.6325333333333333,300,23.72,0,0.9340520682618739,0.1581333333333333,0.6325333333333333,0.1592158677062255,-0.06599663892205695,-0.001209501687305839,0.137396217497218,0.2420629596809246,0.08068765322697487,0.2720309024887909,0.137396217497218,0.8898362556103305,0.647773295929406,0.7279690975112092
23.76,0.09158701079421862,-0.001112236349160707,2,0.6336000000000001,300,23.76,0,0.935354070409281,0.1584,0.6336000000000001,0.1596641957022925,-0.06072020145191354,-0.001112236349160707,0.1371971353683386,0.2406936802357462,0.08023122674524874,0.2702649969798849,0.1371971353683386,0.8905839932118934,0.6498903129761472,0.7297350030201151
23.8,0.09154440392547129,-0.001012620875719864,2,0.6346666666666667,300,23.8,0,0.9366321111788097,0.1586666666666667,0.6346666666666667,0.1601264894028794,-0.05530763390759885,-0.001012620875719864,0.1369943410798151,0.2392904596750338,0.0797634865583446,0.2684547105928689,0.1369943410798151,0.8913624914480835,0.6520720317730497,0.7315452894071311
23.84,0.09150586885782264,-0.0009107107606777913,2,0.6357333333333334,300,23.84,0,0.9378865631332081,0.1589333333333333,0.6357333333333334,0.1606026662851459,-0.04976242354972932,-0.0009107107606777913,0.1367880418865201,0.2378541471751015,0.07928471572503383,0.2666011867434253,0.1367880418865201,0.8921721245149983,0.6543179773398967,0.7333988132565747
23.88,0.09147151287138097,-0.0008065626762077864,2,0.6367999999999999,300,23.88,0,0.9391177957469332,0.1592,0.6367999999999999,0.1610926419845714,-0.04408818936568275,-0.0008065626762077864,0.1365784498389624,0.2363856114595113,0.07879520381983711,0.2647055961569446,0.1365784498389624,0.8930132754706015,0.6566276640110902,0.7352944038430554
23.92,0.09144132929225825,-0.000700233581422244,2,0.6378666666666667,300,23.92,0,0.9403261753153977,0.1594666666666667,0.6378666666666667,0.1615963273548159,-0.03828868121460742,-0.000700233581422244,0.1363657791439629,0.2348857359716462,0.07829524532388207,0.26276913612907,0.1363657791439629,0.8938863194963366,0.6590005835246903,0.73723086387093
23.96,0.09141536392576192,-0.0005917824516845069,2,0.6389333333333334,300,23.96,0,0.9415120648703403,0.1597333333333333,0.6389333333333334,0.1621136344500748,-0.03236777858069302,-0.0005917824516845069,0.1361502510909329,0.233355427143153,0.077785142381051,0.2607930297694606,0.1361502510909329,0.8947916566230228,0.6614362294798699,0.7392069702305394
24,0.09139378744626422,-0.0004812703427854362,2,0.64,300,24,0,0.9426758241011313,0.16,0.64,0.1626444770095694,-0.02632948892004302,-0.0004812703427854362,0.13593209424083,0.231795614328551,0.07726520477618365,0.2587785252292474,0.13593209424083,0.8957297137511981,0.6639340994226471,0.7412214747707526
24.04,0.09137669295696339,-0.0003687587877135979,2,0.6410666666666667,300,24.04,0,0.9438178092818231,0.1602666666666667,0.6410666666666667,0.1631887650588757,-0.020177945588777,-0.0003687587877135979,0.1357115397094913,0.2302072413949059,0.07673574713163529,0.2567268949126757,0.1357115397094913,0.896700914305101,0.6664936729101951,0.7432731050873242
24.08,0.09136417356105771,-0.0002543104474446258,2,0.6421333333333333,300,24.08,0,0.9449383732037594,0.1605333333333333,0.6421333333333333,0.1637464072402718,-0.01391740534240551,-0.0002543104474446258,0.1354888229812413,0.2285912695739367,0.07619708985797889,0.2546394346734271,0.1354888229812413,0.8977056906645392,0.6691144210906025,0.7453605653265729
24.12,0.09135631788478399,-0.0001379890662857611,2,0.6432,300,24.12,0,0.9460378651135544,0.1608,0.6432,0.16431731076036,-0.007552245399151758,-0.0001379890662857611,0.1352641837057239,0.2269486768294936,0.07564955894316452,0.2525174629961296,0.1352641837057239,0.8987444833982515,0.671795806568758,0.7474825370038705
24.16,0.09135303271913725,-1.985941963359166e-05,2,0.6442666666666667,300,24.16,0,0.9471166306562626,0.1610666666666667,0.6442666666666667,0.1649013812951784,-0.001086960062653255,-1.985941963359166e-05,0.1350378654636353,0.2252804571799559,0.07509348572665196,0.2503623201635761,0.1350378654636353,0.8998177402764412,0.6745372830964853,0.7496376798364239
24.16666666727934,0.09135294579110628,1.827323778788936e-12,2,0.6444444444607825,300,24.16666666727934,0,0.9472944339334242,0.1611111111151956,0.6444444444607825,0.1650000000005525,1.000144966845084e-10,1.827323778788936e-12,0.1349999999928637,0.2249999999650578,0.07499999998835261,0.2499999999666618,0.1349999999928637,0.8999999999802486,0.6750000000151909,0.7500000000333382
24.16666666727934,0.09135294579110628,7.501087248281696e-12,2,0.6444444444607825,300,24.16666666727934,0,0.9472944339334242,0.1611111111151956,0.6444444444607825,0.1649999999532711,1.000144966845084e-10,7.501087248281696e-12,0.1349999999644949,0.2249999999083201,0.07499999996944005,0.2499999999666618,0.1349999999644949,0.899999999753298,0.6749999998449779,0.7500000000333382
