"time","H_stock","der(H_stock)","X_center","X_continuous_level","X_cycle_time","X_phase","X_step_index","X_step_progress","X_triangle","X_within_step","consumption_rate","hoard_propensity","hoarding_flow","investment_rate","profit_mass","profit_rate","profit_share","saving_rate","utilization_rate","wage_mass","wage_share"
21.2,0.01222534258856498,-0.0001352309544566654,2,0.5653333333333334,300,21.2,0,0.7869548340275105,0.1413333333333333,0.5653333333333334,0.05681505657914138,-0.05530763390759868,-0.0001352309544566654,0.04860745569640852,0.08490351006871773,0.02830117002290591,0.2684547105928688,0.04860745569640852,0.3162675368266497,0.231364026757932,0.7315452894071313
21.24,0.01221970212510407,-0.0001483965549437386,2,0.5663999999999999,300,21.24,0,0.7905096189012208,0.1416,0.5663999999999999,0.05696485245912754,-0.06072020145191337,-0.0001483965549437386,0.04894907427238641,0.0858744812646611,0.02862482708822037,0.2702649969798849,0.04894907427238641,0.3177417801945419,0.2318672989298807,0.7297350030201151
21.28,0.01221353047190488,-0.0001612103921035688,2,0.5674666666666667,300,21.28,0,0.7940206149858693,0.1418666666666667,0.5674666666666667,0.05710646926960813,-0.06599663892205679,-0.0001612103921035688,0.04928034488837869,0.08682150320491326,0.02894050106830443,0.2720309024887908,0.04928034488837869,0.3191604424739605,0.2323389392690472,0.7279690975112092
21.32,0.01220687909612897,-0.0001736638296469972,2,0.5685333333333333,300,21.32,0,0.79748784224474,0.1421333333333333,0.5685333333333333,0.05724023172549606,-0.07113359126415417,-0.0001736638296469972,0.04960123502982507,0.08774397501614364,0.02924799167204788,0.2737513117358173,0.04960123502982507,0.3205244002659634,0.2327804252498198,0.7262486882641827
21.36,0.01219972022691517,-0.0001857476595374542,2,0.5696,300,21.36,0,0.8009113398157162,0.1424,0.5696,0.05736645158668569,-0.07612783575464932,-0.0001857476595374542,0.04991170991843457,0.08864130733449246,0.02954710244483082,0.2754251380736104,0.04991170991843457,0.3218344845153608,0.2331931771808683,0.7245748619263896
21.4,0.01219207691940524,-0.0001974538112406991,2,0.5706666666666667,300,21.4,0,0.8042911655044743,0.1426666666666667,0.5706666666666667,0.05748543317085956,-0.08097628178773472,-0.0001974538112406991,0.05021173741465208,0.08951293119499293,0.02983764373166431,0.2770513242775788,0.05021173741465208,0.3230915117565349,0.233578580561542,0.7229486757224212
21.44,0.01218398378642666,-0.0002087749267222069,2,0.5717333333333333,300,21.44,0,0.8076273952713355,0.1429333333333333,0.5717333333333333,0.05759747181863149,-0.08567597034838008,-0.0002087749267222069,0.05050128684811121,0.09035829624044198,0.03011943208014732,0.2786288432136619,0.05050128684811121,0.3242962760002281,0.2339379797597861,0.7213711567863381
21.48,0.01217544214492326,-0.0002197035966503728,2,0.5728,300,21.48,0,0.8109201227128107,0.1432,0.5728,0.05770285136884974,-0.09022407319391751,-0.0002197035966503728,0.05078032693716295,0.0911768672267957,0.03039228907559857,0.2801566984870877,0.05078032693716295,0.3254495349180381,0.2342726676912424,0.7198433015129123
21.52,0.01216646589277038,-0.0002302330706087271,2,0.5738666666666666,300,21.52,0,0.8141694585388433,0.1434666666666667,0.5738666666666666,0.05780184638206726,-0.09461789176819924,-0.0002302330706087271,0.05104882784628679,0.09196812788890288,0.03065604262963429,0.2816339250717184,0.05104882784628679,0.3265520226850622,0.2345838947961593,0.7183660749282816
21.56,0.01215706892784339,-0.0002403570593403902,2,0.5749333333333333,300,21.56,0,0.8173755300467321,0.1437333333333333,0.5749333333333333,0.05789472144424165,-0.09885485587315351,-0.0002403570593403902,0.0513067606922443,0.09273158025649257,0.03091052675216419,0.2830595899195812,0.0513067606922443,0.3276044464094579,0.2348728661529653,0.7169404100804188
21.6,0.01214726619024487,-0.0002500697491727281,2,0.5760000000000001,300,21.6,0,0.8205384805926734,0.144,0.5760000000000001,0.05798173116508523,-0.1029325221231886,-0.0002500697491727281,0.05155409764816922,0.09346674502096439,0.0311555816736548,0.2844327925502016,0.05155409764816922,0.3286074864397633,0.235140741418799,0.7155672074497984
21.64,0.01213709629622552,-0.0002593662820013174,2,0.5770666666666667,300,21.64,0,0.8236584690618334,0.1442666666666667,0.5770666666666667,0.05806312161899842,-0.1068485722083201,-0.0002593662820013174,0.05179081332805337,0.09417316421968916,0.03139105473989639,0.2857526656193652,0.05179081332805337,0.3295618048411554,0.2353886406214662,0.7142473343806348
21.68,0.01212656215964211,-0.000268241521880574,2,0.5781333333333333,300,21.68,0,0.8267356693378319,0.1445333333333333,0.5781333333333333,0.05813912649128469,-0.1106008109921281,-0.000268241521880574,0.0520168814513732,0.09485039534287917,0.03161679844762639,0.2870183754669526,0.0520168814513732,0.3304680238279736,0.2356176284850945,0.7129816245330474
21.72,0.01211568031550152,-0.0002766910361720851,2,0.5791999999999999,300,21.72,0,0.8297702697724746,0.1448,0.5791999999999999,0.05820997011422468,-0.1141871644706861,-0.0002766910361720851,0.05223227762112716,0.09549801650260804,0.03183267216753601,0.2882291226434953,0.05223227762112716,0.3313267432060555,0.2358287267034475,0.7117708773565048
21.76,0.01210446729881063,-0.0002847108157775378,2,0.5802666666666667,300,21.76,0,0.8327624726565379,0.1450666666666667,0.5802666666666667,0.0582758665817656,-0.1176056776185075,-0.0002847108157775378,0.05243697861688551,0.09611562528645089,0.0320385417621503,0.2893841424151264,0.05243697861688551,0.3321385355959534,0.2360229103095025,0.7106158575848736
21.8,0.01209293964457634,-0.0002922972642342561,2,0.5813333333333334,300,21.8,0,0.8357124936923815,0.1453333333333333,0.5813333333333334,0.05833701971000586,-0.1208545121472391,-0.0002922972642342561,0.0526309624312803,0.09670283894447225,0.03223427964815741,0.290482705246602,0.0526309624312803,0.3329039464238585,0.2362011074793862,0.7095172947533981
21.84,0.01208111388780552,-0.0002994471864493259,2,0.5824,300,21.84,0,0.8386205614691203,0.1456,0.5824,0.05839362300230401,-0.1239319442024229,-0.0002994471864493259,0.05281420830478528,0.09725929456329244,0.03241976485443081,0.2915241172620917,0.05281420830478528,0.3336234939212679,0.2363641993579755,0.7084758827379083
